,epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,datetime,days
4841,36,2020-09-01,Brazil,MS,TOTAL,14,903,825,50645,889,49820,32.49387,1822.42732,0.017830000000000002,41551.0,12526.0,203752.0,7331.88292,2020-09-01,189
4842,36,2020-09-01,Brazil,MT,TOTAL,26,2837,1664,93929,2786,92856,81.4185,2695.64978,0.0302,74210.0,39521.0,114787.0,3294.24939,2020-09-01,189
4843,36,2020-09-01,Brazil,PA,TOTAL,25,6201,1451,202436,6176,200985,72.08064,2353.1230600000004,0.03063,186253.0,184.0,333108.0,3872.0589,2020-09-01,189
4844,36,2020-09-01,Brazil,PB,TOTAL,15,2465,827,106605,2465,106605,61.346990000000005,2653.10181,0.023119999999999998,77026.0,6466.0,317931.0,7912.4179,2020-09-01,189
4845,36,2020-09-01,Brazil,PE,TOTAL,21,7614,1748,127287,7614,127287,79.66875999999999,1331.86203,0.059820000000000005,110583.0,15055.0,340492.0,3562.72335,2020-09-01,189
4846,36,2020-09-01,Brazil,PI,TOTAL,3,1846,1063,78922,1843,77859,56.39694,2411.13739,0.02339,76441.0,11236.0,276664.0,8452.3316,2020-09-01,189
4847,36,2020-09-01,Brazil,PR,TOTAL,55,3345,1668,133574,3345,133574,29.254959999999997,1168.22199,0.02504,90170.0,8442.0,494860.0,4327.98549,2020-09-01,189
4848,36,2020-09-01,Brazil,RJ,TOTAL,152,16217,3169,226800,16217,226800,93.93023000000001,1313.64465,0.0715,204845.0,34873.0,813560.0,4712.20785,2020-09-01,189
4849,36,2020-09-01,Brazil,RN,TOTAL,10,2283,441,62645,2265,61991,65.1011,1786.35945,0.03644,37767.0,26210.0,157810.0,4500.04605,2020-09-01,189
4850,36,2020-09-01,Brazil,RO,TOTAL,7,1155,615,55768,1155,55768,64.98895999999999,3137.9257,0.02071,46833.0,106242.0,168959.0,9506.8998,2020-09-01,189
4851,36,2020-09-01,Brazil,RR,TOTAL,2,595,329,44036,593,43707,98.22355999999999,7269.53369,0.01351,11057.0,296.0,85022.0,14035.568480000002,2020-09-01,189
4852,36,2020-09-01,Brazil,RS,TOTAL,66,3501,1986,127799,3501,127799,30.771959999999996,1123.28659,0.027389999999999998,115363.0,10970.0,660771.0,5807.83264,2020-09-01,189
4853,36,2020-09-01,Brazil,SC,TOTAL,41,2301,2697,180474,2301,180474,32.1154,2518.90216,0.01275,169414.0,2709.0,498420.0,6956.52125,2020-09-01,189
4854,36,2020-09-01,Brazil,SE,TOTAL,10,1867,193,72721,1867,72721,81.21996,3163.57622,0.02567,63592.0,5018.0,144060.0,6267.0314,2020-09-01,189
4855,36,2020-09-01,Brazil,SP,TOTAL,361,30375,10033,814375,30375,814375,66.14902,1773.50145,0.0373,655747.0,346724.0,3049073.0,6640.10485,2020-09-01,189
4856,36,2020-09-01,Brazil,TO,TOTAL,14,701,496,52125,687,51629,44.56832,3314.01404,0.01345,33270.0,23559.0,57550.0,3658.92581,2020-09-01,189
4857,36,2020-09-01,Brazil,TOTAL,TOTAL,1150,122768,44329,3959158,122596,3950931,58.420019999999994,1883.99342,0.031010000000000003,3353637.0,1932996.0,11907217.0,5666.13367,2020-09-01,189
4858,36,2020-09-02,Brazil,AC,TOTAL,2,618,187,25027,618,25027,70.07319,2837.73747,0.02469,19695.0,9.0,61837.0,7011.51445,2020-09-02,190
4859,36,2020-09-02,Brazil,AL,TOTAL,7,1902,292,79550,1902,79550,56.991209999999995,2383.62273,0.02391,74920.0,4574.0,163451.0,4897.61809,2020-09-02,190
4860,36,2020-09-02,Brazil,AM,TOTAL,137,3798,874,121793,3798,121793,91.63738000000001,2938.59693,0.031180000000000003,102686.0,,295052.0,7118.955109999999,2020-09-02,190
4861,36,2020-09-02,Brazil,AP,TOTAL,5,668,286,43800,668,43800,78.98493,5178.9517,0.01525,31880.0,1775.0,72318.0,8550.94587,2020-09-02,190
4862,36,2020-09-02,Brazil,BA,TOTAL,54,5502,2881,262299,5502,262299,36.99305,1763.58415,0.020980000000000002,247249.0,85494.0,742793.0,4994.21639,2020-09-02,190
4863,36,2020-09-02,Brazil,CE,TOTAL,22,8481,1119,218414,8480,218396,92.87043,2391.72289,0.03883,192335.0,92094.0,647182.0,7086.90837,2020-09-02,190
4864,36,2020-09-02,Brazil,DF,TOTAL,36,2609,1151,164649,2609,164649,86.52631,5460.50965,0.01585,144413.0,12634.0,504810.0,16741.79542,2020-09-02,190
4865,36,2020-09-02,Brazil,ES,TOTAL,20,3204,755,112827,3204,112825,79.72827,2807.58464,0.0284,102021.0,88964.0,301495.0,7502.395079999999,2020-09-02,190
4866,36,2020-09-02,Brazil,GO,TOTAL,81,3323,3451,140192,3262,138408,47.34728,1997.5054,0.0237,129572.0,210552.0,288895.0,4116.27855,2020-09-02,190
4867,36,2020-09-02,Brazil,MA,TOTAL,10,3467,1787,154468,3467,154468,49.00228,2183.23743,0.02244,142763.0,5605.0,336519.0,4756.330620000001,2020-09-02,190
4868,36,2020-09-02,Brazil,MG,TOTAL,141,5505,3267,222048,5505,222048,26.00526,1048.9404,0.02479,185270.0,808403.0,802804.0,3792.39419,2020-09-02,190
4869,36,2020-09-02,Brazil,MS,TOTAL,11,914,930,51575,903,50645,32.88969,1855.8927600000002,0.01772,41815.0,12526.0,203752.0,7331.88292,2020-09-02,190
4870,36,2020-09-02,Brazil,MT,TOTAL,31,2868,1304,95233,2816,94302,82.30816,2733.07302,0.030119999999999997,75440.0,39521.0,114787.0,3294.24939,2020-09-02,190
4871,36,2020-09-02,Brazil,PA,TOTAL,14,6215,1533,203969,6201,202436,72.24337,2370.9427,0.03047,187691.0,187.0,333108.0,3872.0589,2020-09-02,190
4872,36,2020-09-02,Brazil,PB,TOTAL,18,2483,779,107384,2483,107384,61.794959999999996,2672.48895,0.023119999999999998,77950.0,6466.0,317931.0,7912.4179,2020-09-02,190
4873,36,2020-09-02,Brazil,PE,TOTAL,42,7656,1437,128724,7656,128724,80.10823,1346.8980199999999,0.05948,111941.0,15055.0,340492.0,3562.72335,2020-09-02,190
4874,36,2020-09-02,Brazil,PI,TOTAL,9,1855,797,79719,1846,78922,56.6719,2435.48645,0.02327,77239.0,11236.0,276664.0,8452.3316,2020-09-02,190
4875,36,2020-09-02,Brazil,PR,TOTAL,54,3399,2035,135609,3399,135609,29.727240000000002,1186.01985,0.02506,91796.0,6428.0,494860.0,4327.98549,2020-09-02,190
4876,36,2020-09-02,Brazil,RJ,TOTAL,98,16315,1532,228332,16315,228332,94.49785,1322.51812,0.07145,206419.0,34873.0,813560.0,4712.20785,2020-09-02,190
4877,36,2020-09-02,Brazil,RN,TOTAL,3,2286,426,63071,2275,62432,65.18665,1798.5070899999998,0.036239999999999994,37767.0,26210.0,157810.0,4500.04605,2020-09-02,190
4878,36,2020-09-02,Brazil,RO,TOTAL,6,1161,643,56411,1161,56411,65.32656,3174.1057,0.02058,46833.0,106242.0,168959.0,9506.8998,2020-09-02,190
4879,36,2020-09-02,Brazil,RR,TOTAL,1,596,298,44334,595,44036,98.38864000000001,7318.72801,0.01344,11057.0,296.0,85022.0,14035.568480000002,2020-09-02,190
4880,36,2020-09-02,Brazil,RS,TOTAL,42,3543,3662,131461,3543,131461,31.14112,1155.4736599999999,0.02695,117945.0,10970.0,660771.0,5807.83264,2020-09-02,190
4881,36,2020-09-02,Brazil,SC,TOTAL,24,2325,2048,182522,2325,182522,32.45037,2547.4864,0.012740000000000001,171265.0,2027.0,498420.0,6956.52125,2020-09-02,190
4882,36,2020-09-02,Brazil,SE,TOTAL,6,1873,210,72931,1873,72931,81.48098,3172.71183,0.02568,63592.0,5018.0,144060.0,6267.0314,2020-09-02,190
4883,36,2020-09-02,Brazil,SP,TOTAL,298,30673,11956,826331,30673,826331,66.79799,1799.53857,0.03712,666857.0,346724.0,3049073.0,6640.10485,2020-09-02,190
4884,36,2020-09-02,Brazil,TO,TOTAL,11,712,813,52938,701,52124,45.26768,3365.70312,0.01345,34667.0,23559.0,57550.0,3658.92581,2020-09-02,190
4885,36,2020-09-02,Brazil,TOTAL,TOTAL,1183,123951,46453,4005611,123780,3997865,58.98296,1906.09841,0.03094,3393078.0,1957442.0,11933975.0,5678.86665,2020-09-02,190
4886,36,2020-09-03,Brazil,AC,TOTAL,4,622,108,25135,622,25135,70.52674,2849.98328,0.02475,19695.0,9.0,61837.0,7011.51445,2020-09-03,191
4887,36,2020-09-03,Brazil,AL,TOTAL,8,1910,247,79797,1910,79797,57.23092,2391.0238,0.02394,75156.0,4229.0,163451.0,4897.61809,2020-09-03,191
4888,36,2020-09-03,Brazil,AM,TOTAL,30,3828,727,122520,3828,122520,92.36121,2956.13783,0.031239999999999997,103958.0,,295052.0,7118.955109999999,2020-09-03,191
4889,36,2020-09-03,Brazil,AP,TOTAL,1,669,264,44064,669,44064,79.10316999999999,5210.1673,0.01518,32172.0,1817.0,72318.0,8550.94587,2020-09-03,191
4890,36,2020-09-03,Brazil,BA,TOTAL,47,5549,3440,265739,5549,265739,37.309059999999995,1786.7132199999999,0.020880000000000003,250309.0,86464.0,742793.0,4994.21639,2020-09-03,191
4891,36,2020-09-03,Brazil,CE,TOTAL,51,8532,1626,220040,8493,219672,93.4289,2409.52826,0.03877,193642.0,92734.0,647182.0,7086.90837,2020-09-03,191
4892,36,2020-09-03,Brazil,DF,TOTAL,32,2641,1254,165903,2641,165903,87.58757,5502.09799,0.01592,150538.0,12634.0,504810.0,16741.79542,2020-09-03,191
4893,36,2020-09-03,Brazil,ES,TOTAL,17,3221,932,113759,3221,113759,80.15129,2830.7765,0.028310000000000002,102928.0,88985.0,301495.0,7502.395079999999,2020-09-03,191
4894,36,2020-09-03,Brazil,GO,TOTAL,62,3385,3601,143793,3345,140416,48.23068,2048.81372,0.023540000000000002,132370.0,212111.0,288895.0,4116.27855,2020-09-03,191
4895,36,2020-09-03,Brazil,MA,TOTAL,11,3478,1249,155717,3478,155717,49.15775,2200.8906899999997,0.022340000000000002,142763.0,5605.0,336519.0,4756.330620000001,2020-09-03,191
4896,36,2020-09-03,Brazil,MG,TOTAL,86,5591,2939,224987,5591,224987,26.41152,1062.82404,0.02485,189835.0,808403.0,802804.0,3792.39419,2020-09-03,191
4897,36,2020-09-03,Brazil,MS,TOTAL,25,939,831,52406,914,51575,33.7893,1885.79575,0.01792,42384.0,12526.0,203752.0,7331.88292,2020-09-03,191
4898,36,2020-09-03,Brazil,MT,TOTAL,25,2893,1116,96349,2845,95430,83.02563,2765.10088,0.03003,77046.0,39521.0,114787.0,3294.24939,2020-09-03,191
4899,36,2020-09-03,Brazil,PA,TOTAL,13,6228,1322,205291,6215,203969,72.39449,2386.3096800000003,0.03034,187691.0,237.0,352518.0,4097.68141,2020-09-03,191
4900,36,2020-09-03,Brazil,PB,TOTAL,18,2501,798,108182,2501,108182,62.24293,2692.34895,0.023119999999999998,78720.0,6466.0,317931.0,7912.4179,2020-09-03,191
4901,36,2020-09-03,Brazil,PE,TOTAL,-37,7619,1475,130199,7619,130199,79.72108,1362.33162,0.05852,113496.0,15055.0,340492.0,3562.72335,2020-09-03,191
4902,36,2020-09-03,Brazil,PI,TOTAL,29,1884,1907,81626,1855,79719,57.557880000000004,2493.747,0.02308,78268.0,11236.0,276664.0,8452.3316,2020-09-03,191
4903,36,2020-09-03,Brazil,PR,TOTAL,50,3449,2256,137865,3449,137865,30.164540000000002,1205.75056,0.02502,93878.0,6581.0,494860.0,4327.98549,2020-09-03,191
4904,36,2020-09-03,Brazil,RJ,TOTAL,79,16394,1939,230271,16394,230271,94.95541999999999,1333.7489699999999,0.07119,207993.0,34873.0,813560.0,4712.20785,2020-09-03,191
4905,36,2020-09-03,Brazil,RN,TOTAL,3,2289,436,63507,2278,62855,65.2722,1810.9398899999999,0.036039999999999996,37767.0,26611.0,157810.0,4500.04605,2020-09-03,191
4906,36,2020-09-03,Brazil,RO,TOTAL,4,1165,207,56618,1165,56618,65.55163,3185.7530699999998,0.02058,46833.0,106242.0,168959.0,9506.8998,2020-09-03,191
4907,36,2020-09-03,Brazil,RR,TOTAL,2,598,331,44665,596,44334,98.7188,7373.37003,0.01339,11263.0,296.0,85022.0,14035.568480000002,2020-09-03,191
4908,36,2020-09-03,Brazil,RS,TOTAL,47,3590,3149,134610,3590,134610,31.55423,1183.15173,0.02667,120364.0,10970.0,660771.0,5807.83264,2020-09-03,191
4909,36,2020-09-03,Brazil,SC,TOTAL,27,2352,1682,184204,2352,184204,32.82721,2570.96232,0.01277,173163.0,2505.0,498420.0,6956.52125,2020-09-03,191
4910,36,2020-09-03,Brazil,SE,TOTAL,4,1877,251,73182,1877,73182,81.65499,3183.63107,0.02565,63592.0,5018.0,144060.0,6267.0314,2020-09-03,191
4911,36,2020-09-03,Brazil,SP,TOTAL,232,30905,11647,837978,30905,837978,67.30322,1824.9027800000001,0.03688,668588.0,346724.0,3049073.0,6640.10485,2020-09-03,191
4912,36,2020-09-03,Brazil,TO,TOTAL,18,730,1075,54013,712,52938,46.41209,3434.04969,0.013519999999999999,35023.0,23559.0,57550.0,3658.92581,2020-09-03,191
4913,36,2020-09-03,Brazil,TOTAL,TOTAL,888,124839,46809,4052420,124614,4041638,59.405519999999996,1928.3728,0.03081,3429435.0,1961411.0,11953385.0,5688.10304,2020-09-03,191
4914,36,2020-09-04,Brazil,AC,TOTAL,1,623,114,25249,623,25249,70.64013,2862.9094,0.024669999999999997,19695.0,9.0,61837.0,7011.51445,2020-09-04,192
4915,36,2020-09-04,Brazil,AL,TOTAL,7,1917,306,80103,1917,80103,57.44066,2400.19273,0.02393,75498.0,4229.0,163451.0,4897.61809,2020-09-04,192
4916,36,2020-09-04,Brazil,AM,TOTAL,6,3834,667,123187,3834,123187,92.50598000000001,2972.23108,0.03112,104526.0,,295052.0,7118.955109999999,2020-09-04,192
4917,36,2020-09-04,Brazil,AP,TOTAL,1,670,390,44454,670,44454,79.22140999999999,5256.28125,0.015069999999999998,32404.0,1817.0,72318.0,8550.94587,2020-09-04,192
4918,36,2020-09-04,Brazil,BA,TOTAL,41,5590,2398,268137,5590,268137,37.584720000000004,1802.83632,0.02085,250309.0,86464.0,742793.0,4994.21639,2020-09-04,192
4919,36,2020-09-04,Brazil,CE,TOTAL,31,8563,2065,222105,8555,230105,93.76836,2432.14086,0.03855,194827.0,85929.0,647182.0,7086.90837,2020-09-04,192
4920,36,2020-09-04,Brazil,DF,TOTAL,40,2681,1297,167200,2681,167200,88.91415,5545.11241,0.016030000000000003,152017.0,12634.0,504810.0,16741.79542,2020-09-04,192
4921,36,2020-09-04,Brazil,ES,TOTAL,14,3235,941,114700,3235,114700,80.49967,2854.19233,0.0282,103782.0,88950.0,301495.0,7502.395079999999,2020-09-04,192
4922,36,2020-09-04,Brazil,GO,TOTAL,55,3440,2648,146441,3400,145250,49.014340000000004,2086.54337,0.02349,135825.0,214409.0,288895.0,4116.27855,2020-09-04,192
4923,36,2020-09-04,Brazil,MA,TOTAL,10,3488,1335,157052,3488,157052,49.29909,2219.75947,0.02221,145305.0,5605.0,336519.0,4756.330620000001,2020-09-04,192
4924,36,2020-09-04,Brazil,MG,TOTAL,117,5708,3026,228013,5708,228013,26.96422,1077.1186699999998,0.02503,192246.0,808403.0,802804.0,3792.39419,2020-09-04,192
4925,36,2020-09-04,Brazil,MS,TOTAL,14,953,922,53328,939,52406,34.293079999999996,1918.9733199999998,0.01787,42865.0,12526.0,203752.0,7331.88292,2020-09-04,192
4926,36,2020-09-04,Brazil,MT,TOTAL,30,2923,1201,97550,2873,96980,83.8866,2799.56814,0.029960000000000004,78192.0,39521.0,114787.0,3294.24939,2020-09-04,192
4927,36,2020-09-04,Brazil,PA,TOTAL,12,6240,1573,206864,6228,205291,72.53398,2404.5942800000003,0.030160000000000003,190437.0,174.0,352518.0,4097.68141,2020-09-04,192
4928,36,2020-09-04,Brazil,PB,TOTAL,16,2517,743,108925,2517,108925,62.641130000000004,2710.84015,0.02311,80327.0,6466.0,317931.0,7912.4179,2020-09-04,192
4929,36,2020-09-04,Brazil,PE,TOTAL,26,7645,1031,131230,7645,131230,79.99313000000001,1373.11944,0.05826,113496.0,15055.0,340492.0,3562.72335,2020-09-04,192
4930,36,2020-09-04,Brazil,PI,TOTAL,0,1884,0,81626,1868,80750,57.557880000000004,2493.747,0.02308,79159.0,11236.0,276664.0,8452.3316,2020-09-04,192
4931,36,2020-09-04,Brazil,PR,TOTAL,56,3505,1915,139780,3505,139780,30.6543,1222.49891,0.02508,95386.0,5909.0,494860.0,4327.98549,2020-09-04,192
4932,36,2020-09-04,Brazil,RJ,TOTAL,73,16467,2218,232489,16467,232489,95.37825,1346.59582,0.07082999999999999,210128.0,34873.0,813560.0,4712.20785,2020-09-04,192
4933,36,2020-09-04,Brazil,RN,TOTAL,4,2293,405,63912,2281,63289,65.38626,1822.48871,0.03588,37767.0,26611.0,157810.0,4500.04605,2020-09-04,192
4934,36,2020-09-04,Brazil,RO,TOTAL,7,1172,734,57352,1172,57352,65.9455,3227.05341,0.02044,46833.0,106242.0,168959.0,9506.8998,2020-09-04,192
4935,36,2020-09-04,Brazil,RR,TOTAL,0,598,310,44975,598,44665,98.7188,7424.54532,0.0133,14510.0,296.0,85022.0,14035.568480000002,2020-09-04,192
4936,36,2020-09-04,Brazil,RS,TOTAL,60,3650,2607,137217,3650,137217,32.0816,1206.0659,0.0266,122709.0,10970.0,660771.0,5807.83264,2020-09-04,192
4937,36,2020-09-04,Brazil,SC,TOTAL,24,2376,2392,186596,2376,186596,33.16218,2604.34782,0.01273,175385.0,2215.0,498420.0,6956.52125,2020-09-04,192
4938,36,2020-09-04,Brazil,SE,TOTAL,3,1880,201,73383,1880,73383,81.7855,3192.37516,0.02562,65965.0,5018.0,144060.0,6267.0314,2020-09-04,192
4939,36,2020-09-04,Brazil,SP,TOTAL,186,31091,7038,845016,31091,845016,67.70828,1840.22975,0.036789999999999996,671574.0,346724.0,3049073.0,6640.10485,2020-09-04,192
4940,36,2020-09-04,Brazil,TO,TOTAL,15,745,1062,55075,730,54013,47.365759999999995,3501.56975,0.01353,36358.0,23559.0,57550.0,3658.92581,2020-09-04,192
4941,36,2020-09-04,Brazil,TOTAL,TOTAL,849,125688,39539,4091959,125521,4092832,59.80953,1947.1877100000002,0.030719999999999997,3467525.0,1955844.0,11953385.0,5688.10304,2020-09-04,192
4942,36,2020-09-05,Brazil,AC,TOTAL,1,624,159,25408,624,25408,70.75350999999999,2880.93794,0.02456,19695.0,9.0,61837.0,7011.51445,2020-09-05,193
4943,36,2020-09-05,Brazil,AL,TOTAL,7,1924,359,80462,1924,80462,57.65041,2410.94974,0.02391,75705.0,4229.0,163451.0,4897.61809,2020-09-05,193
4944,36,2020-09-05,Brazil,AM,TOTAL,7,3841,539,123726,3841,123726,92.67487,2985.23596,0.031039999999999998,104996.0,,295052.0,7118.955109999999,2020-09-05,193
4945,36,2020-09-05,Brazil,AP,TOTAL,1,671,228,44682,671,44682,79.33965,5283.24018,0.015019999999999999,32404.0,1817.0,72318.0,8550.94587,2020-09-05,193
4946,36,2020-09-05,Brazil,BA,TOTAL,37,5627,2040,270177,5627,270177,37.8335,1816.5523899999998,0.02083,255397.0,87343.0,742793.0,4994.21639,2020-09-05,193
4947,36,2020-09-05,Brazil,CE,TOTAL,2,8565,74,222179,8565,222179,93.79026,2432.9511899999998,0.03855,195513.0,86355.0,647182.0,7086.90837,2020-09-05,193
4948,36,2020-09-05,Brazil,DF,TOTAL,19,2700,1405,168605,2700,168605,89.54428,5591.7086,0.01601,152017.0,12634.0,504810.0,16741.79542,2020-09-05,193
4949,36,2020-09-05,Brazil,ES,TOTAL,7,3242,472,115172,3242,115172,80.67385999999999,2865.93757,0.02815,104256.0,88802.0,301495.0,7502.395079999999,2020-09-05,193
4950,36,2020-09-05,Brazil,GO,TOTAL,10,3450,1044,147485,3450,147357,49.15683,2101.41865,0.02339,137085.0,215014.0,288895.0,4116.27855,2020-09-05,193
4951,36,2020-09-05,Brazil,MA,TOTAL,11,3499,792,157844,3499,157844,49.454570000000004,2230.9535300000002,0.02217,145305.0,5605.0,336519.0,4756.330620000001,2020-09-05,193
4952,36,2020-09-05,Brazil,MG,TOTAL,0,5708,3865,231878,5708,231878,26.96422,1095.37668,0.02462,196180.0,808403.0,802804.0,3792.39419,2020-09-05,193
4953,36,2020-09-05,Brazil,MS,TOTAL,13,966,163,53491,953,53328,34.76088,1924.8387699999998,0.01806,43622.0,12526.0,203752.0,7331.88292,2020-09-05,193
4954,36,2020-09-05,Brazil,MT,TOTAL,17,2940,638,98188,2893,97636,84.37448,2817.87798,0.029939999999999998,78809.0,39521.0,114787.0,3294.24939,2020-09-05,193
4955,36,2020-09-05,Brazil,PA,TOTAL,9,6249,774,207638,6240,206864,72.63859000000001,2413.59129,0.0301,191612.0,125.0,352518.0,4097.68141,2020-09-05,193
4956,36,2020-09-05,Brazil,PB,TOTAL,12,2529,605,109530,2529,109530,62.939769999999996,2725.89692,0.02309,80881.0,6466.0,317931.0,7912.4179,2020-09-05,193
4957,36,2020-09-05,Brazil,PE,TOTAL,25,7670,731,131961,7670,131961,80.25471,1380.7682300000001,0.058120000000000005,113496.0,15055.0,340492.0,3562.72335,2020-09-05,193
4958,36,2020-09-05,Brazil,PI,TOTAL,9,1893,380,82006,1884,81626,57.832840000000004,2505.35633,0.02308,79562.0,11236.0,276664.0,8452.3316,2020-09-05,193
4959,36,2020-09-05,Brazil,PR,TOTAL,32,3537,1868,141648,3537,141648,30.93417,1238.83621,0.02497,95386.0,6233.0,494860.0,4327.98549,2020-09-05,193
4960,36,2020-09-05,Brazil,RJ,TOTAL,59,16526,258,232747,16526,232747,95.71998,1348.09017,0.071,210761.0,34873.0,813560.0,4712.20785,2020-09-05,193
4961,36,2020-09-05,Brazil,RN,TOTAL,0,2293,0,63912,2285,63693,65.38626,1822.48871,0.03588,37767.0,26611.0,157810.0,4500.04605,2020-09-05,193
4962,36,2020-09-05,Brazil,RO,TOTAL,8,1180,513,57865,1180,57865,66.39564,3255.91864,0.020390000000000002,46833.0,106242.0,168959.0,9506.8998,2020-09-05,193
4963,36,2020-09-05,Brazil,RR,TOTAL,0,598,162,45137,598,44975,98.7188,7451.2885400000005,0.01325,14510.0,296.0,85022.0,14035.568480000002,2020-09-05,193
4964,36,2020-09-05,Brazil,RS,TOTAL,64,3714,6268,143485,3714,143485,32.64412,1261.15835,0.02588,129047.0,10970.0,660771.0,5807.83264,2020-09-05,193
4965,36,2020-09-05,Brazil,SC,TOTAL,24,2400,1765,188361,2400,188361,33.49715,2628.98218,0.012740000000000001,175385.0,2143.0,498420.0,6956.52125,2020-09-05,193
4966,36,2020-09-05,Brazil,SE,TOTAL,5,1885,248,73631,1885,73631,82.00301,3203.16388,0.0256,65965.0,5018.0,144060.0,6267.0314,2020-09-05,193
4967,36,2020-09-05,Brazil,SP,TOTAL,222,31313,8069,853085,31313,853085,68.19174,1857.8019800000002,0.03671,680217.0,359308.0,3049073.0,6640.10485,2020-09-05,193
4968,36,2020-09-05,Brazil,TO,TOTAL,3,748,438,55513,745,55075,47.5565,3529.417,0.01347,37063.0,23559.0,57550.0,3658.92581,2020-09-05,193
4969,36,2020-09-05,Brazil,TOTAL,TOTAL,604,126292,33857,4125816,126203,4123000,60.096940000000004,1963.2988100000002,0.030610000000000002,3499469.0,1970393.0,11953385.0,5688.10304,2020-09-05,193
4970,37,2020-09-06,Brazil,AC,TOTAL,0,624,35,25443,624,25443,70.75350999999999,2884.90648,0.02453,19695.0,9.0,61837.0,7011.51445,2020-09-06,194
4971,37,2020-09-06,Brazil,AL,TOTAL,6,1930,255,80717,1930,80717,57.83019,2418.5905199999997,0.02391,75705.0,4229.0,163451.0,4897.61809,2020-09-06,194
4972,37,2020-09-06,Brazil,AM,TOTAL,6,3847,85,123811,3847,123811,92.81964,2987.28682,0.03107,105063.0,,295052.0,7118.955109999999,2020-09-06,194
4973,37,2020-09-06,Brazil,AP,TOTAL,1,672,88,44770,672,44770,79.45789,5293.64538,0.015009999999999999,32404.0,1817.0,72318.0,8550.94587,2020-09-06,194
4974,37,2020-09-06,Brazil,BA,TOTAL,31,5658,1078,271255,5658,271225,38.04193,1823.8004,0.02086,256692.0,87343.0,742793.0,4994.21639,2020-09-06,194
4975,37,2020-09-06,Brazil,CE,TOTAL,1,8566,233,222412,8565,222372,93.80121,2435.50263,0.03851,196354.0,86168.0,647182.0,7086.90837,2020-09-06,194
4976,37,2020-09-06,Brazil,DF,TOTAL,10,2710,1012,169617,2710,169617,89.87592,5625.27112,0.01598,154753.0,12634.0,504810.0,16741.79542,2020-09-06,194
4977,37,2020-09-06,Brazil,ES,TOTAL,14,3256,333,115505,3256,115505,81.02223000000001,2874.22393,0.028189999999999996,104554.0,88560.0,301495.0,7502.395079999999,2020-09-06,194
4978,37,2020-09-06,Brazil,GO,TOTAL,16,3466,232,147717,3457,147615,49.3848,2104.7242699999997,0.023459999999999998,138013.0,215228.0,288895.0,4116.27855,2020-09-06,194
4979,37,2020-09-06,Brazil,MA,TOTAL,9,3508,206,158050,3508,158050,49.58177,2233.86511,0.0222,145305.0,5605.0,336519.0,4756.330620000001,2020-09-06,194
4980,37,2020-09-06,Brazil,MG,TOTAL,129,5837,2926,234804,5837,234804,27.57361,1109.19891,0.02486,198462.0,808403.0,802804.0,3792.39419,2020-09-06,194
4981,37,2020-09-06,Brazil,MS,TOTAL,4,970,634,54125,966,53491,34.90482,1947.65285,0.01792,44017.0,12526.0,203752.0,7331.88292,2020-09-06,194
4982,37,2020-09-06,Brazil,MT,TOTAL,15,2955,158,98346,2907,97819,84.80496,2822.41239,0.03005,78975.0,39521.0,114787.0,3294.24939,2020-09-06,194
4983,37,2020-09-06,Brazil,PA,TOTAL,8,6257,621,208259,6249,207638,72.73158000000001,2420.80981,0.030039999999999997,191612.0,125.0,352518.0,4097.68141,2020-09-06,194
4984,37,2020-09-06,Brazil,PB,TOTAL,14,2543,143,109673,2543,109673,63.28819,2729.45579,0.023190000000000002,80881.0,6466.0,317931.0,7912.4179,2020-09-06,194
4985,37,2020-09-06,Brazil,PE,TOTAL,32,7702,191,132152,7702,132152,80.58954,1382.76675,0.05828,114952.0,15055.0,340492.0,3562.72335,2020-09-06,194
4986,37,2020-09-06,Brazil,PI,TOTAL,8,1901,276,82282,1893,82006,58.07724,2513.78838,0.0231,79821.0,11236.0,276664.0,8452.3316,2020-09-06,194
4987,37,2020-09-06,Brazil,PR,TOTAL,14,3551,1426,143074,3551,143074,31.05661,1251.30784,0.02482,95386.0,6075.0,494860.0,4327.98549,2020-09-06,194
4988,37,2020-09-06,Brazil,RJ,TOTAL,42,16568,71,232818,16568,232818,95.96325,1348.5014099999999,0.07116,210761.0,34873.0,813560.0,4712.20785,2020-09-06,194
4989,37,2020-09-06,Brazil,RN,TOTAL,9,2302,117,64029,2286,63801,65.6429,1825.82503,0.03595,37767.0,26611.0,157810.0,4500.04605,2020-09-06,194
4990,37,2020-09-06,Brazil,RO,TOTAL,5,1185,201,58066,1185,58066,66.67698,3267.2284,0.02041,46833.0,106242.0,168959.0,9506.8998,2020-09-06,194
4991,37,2020-09-06,Brazil,RR,TOTAL,0,598,116,45253,598,45137,98.7188,7470.43801,0.01321,14732.0,296.0,85022.0,14035.568480000002,2020-09-06,194
4992,37,2020-09-06,Brazil,RS,TOTAL,25,3739,429,143914,3739,143914,32.863859999999995,1264.92904,0.02598,130252.0,10970.0,660771.0,5807.83264,2020-09-06,194
