PAIS,UF,COD_UF,COD_MUNIC,CD_GEOCMU,MUNICIPIO,POP2019
BRA,AL,27,3403,2703403,Jacaré dos Homens,5253
BRA,AL,27,3502,2703502,Jacuípe,7021
BRA,AL,27,3601,2703601,Japaratinga,8361
BRA,AL,27,3700,2703700,Jaramataia,5770
BRA,AL,27,3759,2703759,Jequiá da Praia,11580
BRA,AL,27,3809,2703809,Joaquim Gomes,23993
BRA,AL,27,3908,2703908,Jundiá,4155
BRA,AL,27,4005,2704005,Junqueiro,24727
BRA,AL,27,4104,2704104,Lagoa da Canoa,17852
BRA,AL,27,4203,2704203,Limoeiro de Anadia,28635
BRA,AL,27,4302,2704302,Maceió,1018948
BRA,AL,27,4401,2704401,Major Isidoro,19804
BRA,AL,27,4500,2704500,Maragogi,32704
BRA,AL,27,4609,2704609,Maravilha,9163
BRA,AL,27,4708,2704708,Marechal Deodoro,51901
BRA,AL,27,4807,2704807,Maribondo,13264
BRA,AL,27,4906,2704906,Mar Vermelho,3514
BRA,AL,27,5002,2705002,Mata Grande,25216
BRA,AL,27,5101,2705101,Matriz de Camaragibe,24642
BRA,AL,27,5200,2705200,Messias,17856
BRA,AL,27,5309,2705309,Minador do Negrão,5329
BRA,AL,27,5408,2705408,Monteirópolis,7159
BRA,AL,27,5507,2705507,Murici,28236
BRA,AL,27,5606,2705606,Novo Lino,12690
BRA,AL,27,5705,2705705,Olho d'Água das Flores,21688
BRA,AL,27,5804,2705804,Olho d'Água do Casado,9373
BRA,AL,27,5903,2705903,Olho d'Água Grande,5123
BRA,AL,27,6000,2706000,Olivença,11624
BRA,AL,27,6109,2706109,Ouro Branco,11496
BRA,AL,27,6208,2706208,Palestina,5011
BRA,AL,27,6307,2706307,Palmeira dos Índios,73218
BRA,AL,27,6406,2706406,Pão de Açúcar,24399
BRA,AL,27,6422,2706422,Pariconha,10533
BRA,AL,27,6448,2706448,Paripueira,13176
BRA,AL,27,6505,2706505,Passo de Camaragibe,15245
BRA,AL,27,6604,2706604,Paulo Jacinto,7564
BRA,AL,27,6703,2706703,Penedo,63683
BRA,AL,27,6802,2706802,Piaçabuçu,17827
BRA,AL,27,6901,2706901,Pilar,35111
BRA,AL,27,7008,2707008,Pindoba,2908
BRA,AL,27,7107,2707107,Piranhas,25039
BRA,AL,27,7206,2707206,Poço das Trincheiras,14386
BRA,AL,27,7305,2707305,Porto Calvo,27165
BRA,AL,27,7404,2707404,Porto de Pedras,7786
BRA,AL,27,7503,2707503,Porto Real do Colégio,20066
BRA,AL,27,7602,2707602,Quebrangulo,11294
BRA,AL,27,7701,2707701,Rio Largo,75120
BRA,AL,27,7800,2707800,Roteiro,6664
BRA,AL,27,7909,2707909,Santa Luzia do Norte,7296
BRA,AL,27,8006,2708006,Santana do Ipanema,47654
BRA,AL,27,8105,2708105,Santana do Mundaú,10740
BRA,AL,27,8204,2708204,São Brás,6961
BRA,AL,27,8303,2708303,São José da Laje,23927
BRA,AL,27,8402,2708402,São José da Tapera,32260
BRA,AL,27,8501,2708501,São Luís do Quitunde,34555
BRA,AL,27,8600,2708600,São Miguel dos Campos,61251
BRA,AL,27,8709,2708709,São Miguel dos Milagres,7951
BRA,AL,27,8808,2708808,São Sebastião,34152
BRA,AL,27,8907,2708907,Satuba,13828
BRA,AL,27,8956,2708956,Senador Rui Palmeira,13870
BRA,AL,27,9004,2709004,Tanque d'Arca,6162
BRA,AL,27,9103,2709103,Taquarana,19980
BRA,AL,27,9152,2709152,Teotônio Vilela,44169
BRA,AL,27,9202,2709202,Traipu,27715
BRA,AL,27,9301,2709301,União dos Palmares,65611
BRA,AL,27,9400,2709400,Viçosa,25733
BRA,SE,28,100,2800100,Amparo de São Francisco,2374
BRA,SE,28,209,2800209,Aquidabã,21563
BRA,SE,28,308,2800308,Aracaju,657013
BRA,SE,28,407,2800407,Arauá,10056
BRA,SE,28,506,2800506,Areia Branca,18542
BRA,SE,28,605,2800605,Barra dos Coqueiros,30407
BRA,SE,28,670,2800670,Boquim,26816
BRA,SE,28,704,2800704,Brejo Grande,8309
BRA,SE,28,1009,2801009,Campo do Brito,18109
BRA,SE,28,1108,2801108,Canhoba,4008
BRA,SE,28,1207,2801207,Canindé de São Francisco,29900
BRA,SE,28,1306,2801306,Capela,34213
BRA,SE,28,1405,2801405,Carira,22082
BRA,SE,28,1504,2801504,Carmópolis,16634
BRA,SE,28,1603,2801603,Cedro de São João,5897
BRA,SE,28,1702,2801702,Cristinápolis,17874
BRA,SE,28,1900,2801900,Cumbe,3987
BRA,SE,28,2007,2802007,Divina Pastora,5138
BRA,SE,28,2106,2802106,Estância,69184
BRA,SE,28,2205,2802205,Feira Nova,5584
BRA,SE,28,2304,2802304,Frei Paulo,15421
BRA,SE,28,2403,2802403,Gararu,11604
BRA,SE,28,2502,2802502,General Maynard,3346
BRA,SE,28,2601,2802601,GRACHO CARDOSO,5818
BRA,SE,28,2700,2802700,Ilha das Flores,8520
BRA,SE,28,2809,2802809,Indiaroba,17957
BRA,SE,28,2908,2802908,Itabaiana,95427
BRA,SE,28,3005,2803005,Itabaianinha,41928
BRA,SE,28,3104,2803104,Itabi,4903
BRA,SE,28,3203,2803203,Itaporanga d'Ajuda,34356
BRA,SE,28,3302,2803302,Japaratuba,18743
BRA,SE,28,3401,2803401,Japoatã,13434
BRA,SE,28,3500,2803500,Lagarto,104408
BRA,SE,28,3609,2803609,Laranjeiras,29826
BRA,SE,28,3708,2803708,Macambira,6919
BRA,SE,28,3807,2803807,Malhada dos Bois,3682
BRA,SE,28,3906,2803906,Malhador,12618
BRA,SE,28,4003,2804003,Maruim,17213
BRA,SE,28,4102,2804102,Moita Bonita,11335
BRA,SE,28,4201,2804201,Monte Alegre de Sergipe,15031
BRA,SE,28,4300,2804300,Muribeca,7625
BRA,SE,28,4409,2804409,Neópolis,18719
BRA,SE,28,4458,2804458,Nossa Senhora Aparecida,8796
BRA,SE,28,4508,2804508,Nossa Senhora da Glória,36924
BRA,SE,28,4607,2804607,Nossa Senhora das Dores,26629
BRA,SE,28,4706,2804706,Nossa Senhora de Lourdes,6483
BRA,SE,28,4805,2804805,Nossa Senhora do Socorro,183628
BRA,SE,28,4904,2804904,Pacatuba,14428
BRA,SE,28,5000,2805000,Pedra Mole,3261
BRA,SE,28,5109,2805109,Pedrinhas,9602
BRA,SE,28,5208,2805208,Pinhão,6576
BRA,SE,28,5307,2805307,Pirambu,9280
BRA,SE,28,5406,2805406,Poço Redondo,34775
BRA,SE,28,5505,2805505,Poço Verde,23728
BRA,SE,28,5604,2805604,Porto da Folha,28596
BRA,SE,28,5703,2805703,Propriá,29626
BRA,SE,28,5802,2805802,Riachão do Dantas,19805
BRA,SE,28,5901,2805901,Riachuelo,10213
BRA,SE,28,6008,2806008,Ribeirópolis,18652
BRA,SE,28,6107,2806107,Rosário do Catete,10855
BRA,SE,28,6206,2806206,Salgado,19998
BRA,SE,28,6305,2806305,Santa Luzia do Itanhy,14035
BRA,SE,28,6404,2806404,Santana do São Francisco,7780
BRA,SE,28,6503,2806503,Santa Rosa de Lima,3913
BRA,SE,28,6602,2806602,Santo Amaro das Brotas,12102
BRA,SE,28,6701,2806701,São Cristóvão,90072
BRA,SE,28,6800,2806800,São Domingos,11137
BRA,SE,28,6909,2806909,São Francisco,3724
BRA,SE,28,7006,2807006,São Miguel do Aleixo,3930
BRA,SE,28,7105,2807105,Simão Dias,40484
BRA,SE,28,7204,2807204,Siriri,8893
BRA,SE,28,7303,2807303,Telha,3227
BRA,SE,28,7402,2807402,Tobias Barreto,52191
BRA,SE,28,7501,2807501,Tomar do Geru,13536
BRA,SE,28,7600,2807600,Umbaúba,25294
BRA,BA,29,108,2900108,Abaíra,8739
BRA,BA,29,207,2900207,Abaré,20086
BRA,BA,29,306,2900306,Acajutiba,15159
BRA,BA,29,355,2900355,Adustina,17040
BRA,BA,29,405,2900405,Água Fria,16970
BRA,BA,29,504,2900504,Érico Cardoso,10610
BRA,BA,29,603,2900603,Aiquara,4446
BRA,BA,29,702,2900702,Alagoinhas,151596
BRA,BA,29,801,2900801,Alcobaça,22470
BRA,BA,29,900,2900900,Almadina,5464
BRA,BA,29,1007,2901007,Amargosa,37241
BRA,BA,29,1106,2901106,Amélia Rodrigues,25102
BRA,BA,29,1155,2901155,América Dourada,16094
BRA,BA,29,1205,2901205,Anagé,17857
BRA,BA,29,1304,2901304,Andaraí,13143
BRA,BA,29,1353,2901353,Andorinha,14595
BRA,BA,29,1403,2901403,Angical,13977
BRA,BA,29,1502,2901502,Anguera,11221
BRA,BA,29,1601,2901601,Antas,19291
BRA,BA,29,1700,2901700,Antônio Cardoso,11683
BRA,BA,29,1809,2901809,Antônio Gonçalves,11798
BRA,BA,29,1908,2901908,Aporá,17731
BRA,BA,29,1957,2901957,Apuarema,7330
BRA,BA,29,2005,2902005,Aracatu,13135
BRA,BA,29,2054,2902054,Araçás,12177
BRA,BA,29,2104,2902104,Araci,54379
BRA,BA,29,2203,2902203,Aramari,11397
BRA,BA,29,2252,2902252,Arataca,11019
BRA,BA,29,2302,2902302,Aratuípe,8825
BRA,BA,29,2401,2902401,Aurelino Leal,11531
BRA,BA,29,2500,2902500,Baianópolis,13877
BRA,BA,29,2609,2902609,Baixa Grande,20468
BRA,BA,29,2658,2902658,Banzaê,13229
BRA,BA,29,2708,2902708,Barra,53578
BRA,BA,29,2807,2902807,Barra da Estiva,20598
BRA,BA,29,2906,2902906,Barra do Choça,31603
BRA,BA,29,3003,2903003,Barra do Mendes,13865
BRA,BA,29,3102,2903102,Barra do Rocha,5714
BRA,BA,29,3201,2903201,Barreiras,155439
BRA,BA,29,3235,2903235,Barro Alto,14931
BRA,BA,29,3276,2903276,Barrocas,15978
BRA,BA,29,3300,2903300,Barro Preto,5591
BRA,BA,29,3409,2903409,Belmonte,23328
BRA,BA,29,3508,2903508,Belo Campo,17211
BRA,BA,29,3607,2903607,Biritinga,15979
BRA,BA,29,3706,2903706,Boa Nova,12633
BRA,BA,29,3805,2903805,Boa Vista do Tupim,18576
BRA,BA,29,3904,2903904,Bom Jesus da Lapa,69148
BRA,BA,29,3953,2903953,Bom Jesus da Serra,9880
BRA,BA,29,4001,2904001,Boninal,14368
BRA,BA,29,4050,2904050,Bonito,16764
BRA,BA,29,4100,2904100,Boquira,21508
BRA,BA,29,4209,2904209,Botuporã,10211
BRA,BA,29,4308,2904308,Brejões,14295
BRA,BA,29,4407,2904407,Brejolândia,10557
BRA,BA,29,4506,2904506,Brotas de Macaúbas,10231
BRA,BA,29,4605,2904605,Brumado,67195
BRA,BA,29,4704,2904704,Buerarema,18349
BRA,BA,29,4753,2904753,Buritirama,21174
BRA,BA,29,4803,2904803,Caatiba,6758
BRA,BA,29,4852,2904852,Cabaceiras do Paraguaçu,18807
BRA,BA,29,4902,2904902,Cachoeira,33470
BRA,BA,29,5008,2905008,Caculé,23170
BRA,BA,29,5107,2905107,Caém,9213
BRA,BA,29,5156,2905156,Caetanos,15573
BRA,BA,29,5206,2905206,Caetité,50975
BRA,BA,29,5305,2905305,Cafarnaum,18437
BRA,BA,29,5404,2905404,Cairu,18176
BRA,BA,29,5503,2905503,Caldeirão Grande,13327
BRA,BA,29,5602,2905602,Camacan,31988
BRA,BA,29,5701,2905701,Camaçari,299132
BRA,BA,29,5800,2905800,Camamu,35316
BRA,BA,29,5909,2905909,Campo Alegre de Lourdes,28798
BRA,BA,29,6006,2906006,Campo Formoso,71206
BRA,BA,29,6105,2906105,Canápolis,9711
BRA,BA,29,6204,2906204,Canarana,26176
BRA,BA,29,6303,2906303,Canavieiras,31099
BRA,BA,29,6402,2906402,Candeal,8258
BRA,BA,29,6501,2906501,Candeias,87076
BRA,BA,29,6600,2906600,Candiba,14319
BRA,BA,29,6709,2906709,Cândido Sales,25189
BRA,BA,29,6808,2906808,Cansanção,34834
BRA,BA,29,6824,2906824,Canudos,16668
BRA,BA,29,6857,2906857,Capela do Alto Alegre,11637
BRA,BA,29,6873,2906873,Capim Grosso,30662
BRA,BA,29,6899,2906899,Caraíbas,8951
BRA,BA,29,6907,2906907,Caravelas,22016
BRA,BA,29,7004,2907004,Cardeal da Silva,9295
BRA,BA,29,7103,2907103,Carinhanha,29018
BRA,BA,29,7202,2907202,Casa Nova,71969
BRA,BA,29,7301,2907301,Castro Alves,26264
BRA,BA,29,7400,2907400,Catolândia,3577
BRA,BA,29,7509,2907509,Catu,54704
BRA,BA,29,7558,2907558,Caturama,9329
BRA,BA,29,7608,2907608,Central,17266
BRA,BA,29,7707,2907707,Chorrochó,11177
BRA,BA,29,7806,2907806,Cícero Dantas,32515
BRA,BA,29,7905,2907905,Cipó,17300
BRA,BA,29,8002,2908002,Coaraci,16993
BRA,BA,29,8101,2908101,Cocos,18777
BRA,BA,29,8200,2908200,Conceição da Feira,22581
BRA,BA,29,8309,2908309,Conceição do Almeida,17247
BRA,BA,29,8408,2908408,Conceição do Coité,66612
BRA,BA,29,8507,2908507,Conceição do Jacuípe,33153
BRA,BA,29,8606,2908606,Conde,25837
BRA,BA,29,8705,2908705,Condeúba,17247
BRA,BA,29,8804,2908804,Contendas do Sincorá,4066
BRA,BA,29,8903,2908903,Coração de Maria,22605
BRA,BA,29,9000,2909000,Cordeiros,8614
BRA,BA,29,9109,2909109,Coribe,14194
BRA,BA,29,9208,2909208,Coronel João Sá,15895
BRA,BA,29,9307,2909307,Correntina,32137
BRA,BA,29,9406,2909406,Cotegipe,13782
BRA,BA,29,9505,2909505,Cravolândia,5349
BRA,BA,29,9604,2909604,Crisópolis,21103
BRA,BA,29,9703,2909703,Cristópolis,13910
BRA,BA,29,9802,2909802,Cruz das Almas,63239
BRA,BA,29,9901,2909901,Curaçá,34700
BRA,BA,29,10008,2910008,Dário Meira,10710
BRA,BA,29,10057,2910057,Dias d'Ávila,81089
BRA,BA,29,10107,2910107,Dom Basílio,12199
BRA,BA,29,10206,2910206,Dom Macedo Costa,4058
BRA,BA,29,10305,2910305,Elísio Medrado,8122
BRA,BA,29,10404,2910404,Encruzilhada,17006
BRA,BA,29,10503,2910503,Entre Rios,41780
BRA,BA,29,10602,2910602,Esplanada,37237
BRA,BA,29,10701,2910701,Euclides da Cunha,60585
BRA,BA,29,10727,2910727,Eunápolis,113380
BRA,BA,29,10750,2910750,Fátima,17890
BRA,BA,29,10776,2910776,Feira da Mata,5665
BRA,BA,29,10800,2910800,Feira de Santana,614872
BRA,BA,29,10859,2910859,Filadélfia,16377
BRA,BA,29,10909,2910909,Firmino Alves,5617
BRA,BA,29,11006,2911006,Floresta Azul,10629
BRA,BA,29,11105,2911105,Formosa do Rio Preto,25591
BRA,BA,29,11204,2911204,Gandu,32403
BRA,BA,29,11253,2911253,Gavião,4463
BRA,BA,29,11303,2911303,Gentio do Ouro,11233
BRA,BA,29,11402,2911402,Glória,15221
BRA,BA,29,11501,2911501,Gongogi,7128
BRA,BA,29,11600,2911600,Governador Mangabeira,20722
BRA,BA,29,11659,2911659,Guajeru,6937
BRA,BA,29,11709,2911709,Guanambi,84481
BRA,BA,29,11808,2911808,Guaratinga,20843
BRA,BA,29,11857,2911857,Heliópolis,13031
BRA,BA,29,11907,2911907,Iaçu,24305
BRA,BA,29,12004,2912004,Ibiassucê,9224
BRA,BA,29,12103,2912103,Ibicaraí,21689
BRA,BA,29,12202,2912202,Ibicoara,19571
BRA,BA,29,12301,2912301,Ibicuí,16198
BRA,BA,29,12400,2912400,Ibipeba,18211
BRA,BA,29,12509,2912509,Ibipitanga,14902
BRA,BA,29,12608,2912608,Ibiquera,4044
BRA,BA,29,12707,2912707,Ibirapitanga,23375
BRA,BA,29,12806,2912806,Ibirapuã,8637
BRA,BA,29,12905,2912905,Ibirataia,15312
BRA,BA,29,13002,2913002,Ibitiara,16339
BRA,BA,29,13101,2913101,Ibititá,17113
BRA,BA,29,13200,2913200,Ibotirama,26927
BRA,BA,29,13309,2913309,Ichu,6206
BRA,BA,29,13408,2913408,Igaporã,15640
BRA,BA,29,13457,2913457,Igrapiúna,13226
BRA,BA,29,13507,2913507,Iguaí,26916
BRA,BA,29,13606,2913606,Ilhéus,162327
BRA,BA,29,13705,2913705,Inhambupe,39926
BRA,BA,29,13804,2913804,Ipecaetá,14487
BRA,BA,29,13903,2913903,Ipiaú,45873
BRA,BA,29,14000,2914000,Ipirá,59595
BRA,BA,29,14109,2914109,Ipupiara,9865
BRA,BA,29,14208,2914208,Irajuba,7260
BRA,BA,29,14307,2914307,Iramaia,8537
BRA,BA,29,14406,2914406,Iraquara,25216
BRA,BA,29,14505,2914505,Irará,29034
BRA,BA,29,14604,2914604,Irecê,72967
BRA,BA,29,14653,2914653,Itabela,30584
BRA,BA,29,14703,2914703,Itaberaba,64489
BRA,BA,29,14802,2914802,Itabuna,213223
BRA,BA,29,14901,2914901,Itacaré,28296
BRA,BA,29,15007,2915007,Itaeté,16056
BRA,BA,29,15106,2915106,Itagi,12351
BRA,BA,29,15205,2915205,Itagibá,14579
BRA,BA,29,15304,2915304,Itagimirim,6869
BRA,BA,29,15353,2915353,Itaguaçu da Bahia,14429
BRA,BA,29,15403,2915403,Itaju do Colônia,6682
BRA,BA,29,15502,2915502,Itajuípe,20491
BRA,BA,29,15601,2915601,Itamaraju,64486
BRA,BA,29,15700,2915700,Itamari,8035
BRA,BA,29,15809,2915809,Itambé,23049
BRA,BA,29,15908,2915908,Itanagra,6441
BRA,BA,29,16005,2916005,Itanhém,19405
BRA,BA,29,16104,2916104,Itaparica,22228
BRA,BA,29,16203,2916203,Itapé,8761
BRA,BA,29,16302,2916302,Itapebi,10259
BRA,BA,29,16401,2916401,Itapetinga,76147
BRA,BA,29,16500,2916500,Itapicuru,35576
BRA,BA,29,16609,2916609,Itapitanga,10313
BRA,BA,29,16708,2916708,Itaquara,8319
BRA,BA,29,16807,2916807,Itarantim,19747
BRA,BA,29,16856,2916856,Itatim,14487
BRA,BA,29,16906,2916906,Itiruçu,12576
BRA,BA,29,17003,2917003,Itiúba,36089
BRA,BA,29,17102,2917102,Itororó,20382
BRA,BA,29,17201,2917201,Ituaçu,18962
BRA,BA,29,17300,2917300,Ituberá,28602
BRA,BA,29,17334,2917334,Iuiu,10994
BRA,BA,29,17359,2917359,Jaborandi,8385
BRA,BA,29,17409,2917409,Jacaraci,14842
BRA,BA,29,17508,2917508,Jacobina,80518
BRA,BA,29,17607,2917607,Jaguaquara,54423
BRA,BA,29,17706,2917706,Jaguarari,33570
BRA,BA,29,17805,2917805,Jaguaripe,18788
BRA,BA,29,17904,2917904,Jandaíra,10709
BRA,BA,29,18001,2918001,Jequié,155966
BRA,BA,29,18100,2918100,Jeremoabo,40463
BRA,BA,29,18209,2918209,Jiquiriçá,14537
BRA,BA,29,18308,2918308,Jitaúna,11166
BRA,BA,29,18357,2918357,João Dourado,25188
BRA,BA,29,18407,2918407,Juazeiro,216707
BRA,BA,29,18456,2918456,Jucuruçu,9126
BRA,BA,29,18506,2918506,Jussara,15284
BRA,BA,29,18555,2918555,Jussari,5833
BRA,BA,29,18605,2918605,Jussiape,6186
BRA,BA,29,18704,2918704,Lafaiete Coutinho,3724
BRA,BA,29,18753,2918753,Lagoa Real,15665
BRA,BA,29,18803,2918803,Laje,23840
BRA,BA,29,18902,2918902,Lajedão,3955
BRA,BA,29,19009,2919009,Lajedinho,3783
BRA,BA,29,19058,2919058,Lajedo do Tabocal,8562
BRA,BA,29,19108,2919108,Lamarão,8307
BRA,BA,29,19157,2919157,Lapão,27223
BRA,BA,29,19207,2919207,Lauro de Freitas,198440
BRA,BA,29,19306,2919306,Lençóis,11409
BRA,BA,29,19405,2919405,Licínio de Almeida,12388
BRA,BA,29,19504,2919504,Livramento de Nossa Senhora,45732
BRA,BA,29,19553,2919553,Luís Eduardo Magalhães,87519
BRA,BA,29,19603,2919603,Macajuba,11348
BRA,BA,29,19702,2919702,Macarani,18755
BRA,BA,29,19801,2919801,Macaúbas,49826
BRA,BA,29,19900,2919900,Macururé,7824
BRA,BA,29,19926,2919926,Madre de Deus,21093
BRA,BA,29,19959,2919959,Maetinga,3161
BRA,BA,29,20007,2920007,Maiquinique,10112
BRA,BA,29,20106,2920106,Mairi,18676
BRA,BA,29,20205,2920205,Malhada,16845
BRA,BA,29,20304,2920304,Malhada de Pedras,8393
BRA,BA,29,20403,2920403,Manoel Vitorino,13240
BRA,BA,29,20452,2920452,Mansidão,13643
BRA,BA,29,20502,2920502,Maracás,20834
BRA,BA,29,20601,2920601,Maragogipe,44677
BRA,BA,29,20700,2920700,Maraú,20570
BRA,BA,29,20809,2920809,Marcionílio Souza,10406
BRA,BA,29,20908,2920908,Mascote,13822
BRA,BA,29,21005,2921005,Mata de São João,46583
BRA,BA,29,21054,2921054,Matina,12201
BRA,BA,29,21104,2921104,Medeiros Neto,22688
BRA,BA,29,21203,2921203,Miguel Calmon,26023
BRA,BA,29,21302,2921302,Milagres,10950
BRA,BA,29,21401,2921401,Mirangaba,18338
BRA,BA,29,21450,2921450,Mirante,8641
BRA,BA,29,21500,2921500,Monte Santo,49418
BRA,BA,29,21609,2921609,Morpará,8519
BRA,BA,29,21708,2921708,Morro do Chapéu,35413
BRA,BA,29,21807,2921807,Mortugaba,12042
BRA,BA,29,21906,2921906,Mucugê,9062
BRA,BA,29,22003,2922003,Mucuri,41748
BRA,BA,29,22052,2922052,Mulungu do Morro,10889
BRA,BA,29,22102,2922102,Mundo Novo,26776
BRA,BA,29,22201,2922201,Muniz Ferreira,7422
BRA,BA,29,22250,2922250,Muquém do São Francisco,11348
BRA,BA,29,22300,2922300,Muritiba,29399
BRA,BA,29,22409,2922409,Mutuípe,22221
BRA,BA,29,22508,2922508,Nazaré,28525
BRA,BA,29,22607,2922607,Nilo Peçanha,13997
BRA,BA,29,22656,2922656,Nordestina,13130
BRA,BA,29,22706,2922706,Nova Canaã,16462
BRA,BA,29,22730,2922730,Nova Fátima,7812
BRA,BA,29,22755,2922755,Nova Ibiá,6591
BRA,BA,29,22805,2922805,Nova Itarana,8226
BRA,BA,29,22854,2922854,Nova Redenção,9118
BRA,BA,29,22904,2922904,Nova Soure,26947
BRA,BA,29,23001,2923001,Nova Viçosa,43376
BRA,BA,29,23035,2923035,Novo Horizonte,12385
BRA,BA,29,23050,2923050,Novo Triunfo,15440
BRA,BA,29,23100,2923100,Olindina,28229
BRA,BA,29,23209,2923209,Oliveira dos Brejinhos,21825
BRA,BA,29,23308,2923308,Ouriçangas,8564
BRA,BA,29,23357,2923357,Ourolândia,17451
BRA,BA,29,23407,2923407,Palmas de Monte Alto,21750
BRA,BA,29,23506,2923506,Palmeiras,9019
BRA,BA,29,23605,2923605,Paramirim,21607
BRA,BA,29,23704,2923704,Paratinga,32000
BRA,BA,29,23803,2923803,Paripiranga,28989
BRA,BA,29,23902,2923902,Pau Brasil,9831
BRA,BA,29,24009,2924009,Paulo Afonso,117782
BRA,BA,29,24058,2924058,Pé de Serra,13578
BRA,BA,29,24108,2924108,Pedrão,7347
BRA,BA,29,24207,2924207,Pedro Alexandre,16667
BRA,BA,29,24306,2924306,Piatã,17123
BRA,BA,29,24405,2924405,Pilão Arcado,35048
BRA,BA,29,24504,2924504,Pindaí,16260
BRA,BA,29,24603,2924603,Pindobaçu,20150
BRA,BA,29,24652,2924652,Pintadas,10437
BRA,BA,29,24678,2924678,Piraí do Norte,10023
BRA,BA,29,24702,2924702,Piripá,10707
BRA,BA,29,24801,2924801,Piritiba,24755
BRA,BA,29,24900,2924900,Planaltino,9322
BRA,BA,29,25006,2925006,Planalto,26265
BRA,BA,29,25105,2925105,Poções,46871
BRA,BA,29,25204,2925204,Pojuca,39519
BRA,BA,29,25253,2925253,Ponto Novo,14914
BRA,BA,29,25303,2925303,Porto Seguro,148686
BRA,BA,29,25402,2925402,Potiraguá,7224
BRA,BA,29,25501,2925501,Prado,28174
BRA,BA,29,25600,2925600,Presidente Dutra,15142
BRA,BA,29,25709,2925709,Presidente Jânio Quadros,12338
BRA,BA,29,25758,2925758,Presidente Tancredo Neves,27719
BRA,BA,29,25808,2925808,Queimadas,25439
BRA,BA,29,25907,2925907,Quijingue,27580
BRA,BA,29,25931,2925931,Quixabeira,8972
BRA,BA,29,25956,2925956,Rafael Jambeiro,22621
BRA,BA,29,26004,2926004,Remanso,41008
BRA,BA,29,26103,2926103,Retirolândia,14396
BRA,BA,29,26202,2926202,Riachão das Neves,22339
BRA,BA,29,26301,2926301,Riachão do Jacuípe,33436
BRA,BA,29,26400,2926400,Riacho de Santana,35421
BRA,BA,29,26509,2926509,Ribeira do Amparo,14592
BRA,BA,29,26608,2926608,Ribeira do Pombal,53807
BRA,BA,29,26657,2926657,Ribeirão do Largo,5812
BRA,BA,29,26707,2926707,Rio de Contas,12989
BRA,BA,29,26806,2926806,Rio do Antônio,15371
BRA,BA,29,26905,2926905,Rio do Pires,11655
BRA,BA,29,27002,2927002,Rio Real,40732
BRA,BA,29,27101,2927101,Rodelas,9331
BRA,BA,29,27200,2927200,Ruy Barbosa,30814
BRA,BA,29,27309,2927309,Salinas da Margarida,15667
BRA,BA,29,27408,2927408,Salvador,2872347
BRA,BA,29,27507,2927507,Santa Bárbara,20791
BRA,BA,29,27606,2927606,Santa Brígida,14213
BRA,BA,29,27705,2927705,Santa Cruz Cabrália,27778
BRA,BA,29,27804,2927804,Santa Cruz da Vitória,6315
BRA,BA,29,27903,2927903,Santa Inês,10631
BRA,BA,29,28000,2928000,Santaluz,37348
BRA,BA,29,28059,2928059,Santa Luzia,12597
BRA,BA,29,28109,2928109,Santa Maria da Vitória,39845
BRA,BA,29,28208,2928208,Santana,26614
BRA,BA,29,28307,2928307,Santanópolis,8943
BRA,BA,29,28406,2928406,Santa Rita de Cássia,28338
BRA,BA,29,28505,2928505,Santa Terezinha,10405
BRA,BA,29,28604,2928604,Santo Amaro,60069
BRA,BA,29,28703,2928703,Santo Antônio de Jesus,101512
BRA,BA,29,28802,2928802,Santo Estêvão,52850
BRA,BA,29,28901,2928901,São Desidério,33742
BRA,BA,29,28950,2928950,São Domingos,9058
BRA,BA,29,29008,2929008,São Félix,14740
BRA,BA,29,29057,2929057,São Félix do Coribe,15391
BRA,BA,29,29107,2929107,São Felipe,21074
BRA,BA,29,29206,2929206,São Francisco do Conde,39802
BRA,BA,29,29255,2929255,São Gabriel,18793
BRA,BA,29,29305,2929305,São Gonçalo dos Campos,37550
BRA,BA,29,29354,2929354,São José da Vitória,5657
BRA,BA,29,29370,2929370,São José do Jacuípe,10462
BRA,BA,29,29404,2929404,São Miguel das Matas,11675
BRA,BA,29,29503,2929503,São Sebastião do Passé,44300
BRA,BA,29,29602,2929602,Sapeaçu,17398
BRA,BA,29,29701,2929701,Sátiro Dias,17273
BRA,BA,29,29750,2929750,Saubara,12043
BRA,BA,29,29800,2929800,Saúde,12913
BRA,BA,29,29909,2929909,Seabra,44091
BRA,BA,29,30006,2930006,Sebastião Laranjeiras,11434
BRA,BA,29,30105,2930105,Senhor do Bonfim,79015
BRA,BA,29,30154,2930154,Serra do Ramalho,31472
BRA,BA,29,30204,2930204,Sento Sé,40684
BRA,BA,29,30303,2930303,Serra Dourada,17386
BRA,BA,29,30402,2930402,Serra Preta,14878
BRA,BA,29,30501,2930501,Serrinha,80861
BRA,BA,29,30600,2930600,Serrolândia,13397
BRA,BA,29,30709,2930709,Simões Filho,134377
BRA,BA,29,30758,2930758,Sítio do Mato,13012
BRA,BA,29,30766,2930766,Sítio do Quinto,9986
BRA,BA,29,30774,2930774,Sobradinho,23191
BRA,BA,29,30808,2930808,Souto Soares,16979
BRA,BA,29,30907,2930907,Tabocas do Brejo Velho,12518
BRA,BA,29,31004,2931004,Tanhaçu,20403
BRA,BA,29,31053,2931053,Tanque Novo,17366
BRA,BA,29,31103,2931103,Tanquinho,7918
